# x_m,y_m,w_tr_right_m,w_tr_left_m
2.3400,25.4500,0.7000,0.7000
2.3400,25.5000,0.7000,0.7000
2.3400,25.5500,0.7000,0.7000
2.3400,25.6000,0.7000,0.7000
2.3400,25.6500,0.7000,0.7000
2.3400,25.7000,0.7000,0.7000
2.3400,25.7500,0.7000,0.7000
2.3400,25.8000,0.7000,0.7000
2.3400,25.8500,0.7000,0.7000
2.3400,25.9000,0.7000,0.7000
2.3400,25.9500,0.7000,0.7000
2.3400,26.0000,0.7000,0.7000
2.3400,26.0500,0.7000,0.7000
2.3400,26.1000,0.7000,0.7000
2.3400,26.1500,0.7000,0.7000
2.3400,26.2000,0.7000,0.7000
2.3400,26.2500,0.7000,0.7000
2.3400,26.3000,0.7000,0.7000
2.3400,26.3500,0.7000,0.7000
2.3400,26.4000,0.7000,0.7000
2.3400,26.4500,0.7000,0.7000
2.3400,26.5000,0.7000,0.7000
2.3400,26.5500,0.7000,0.7000
2.3400,26.6000,0.7000,0.7000
2.3400,26.6500,0.7000,0.7000
2.3400,26.7000,0.7000,0.7000
2.3400,26.7500,0.7000,0.7000
2.3400,26.8000,0.7000,0.7000
2.3400,26.8500,0.7000,0.7000
2.3400,26.9000,0.7000,0.7000
2.3400,26.9500,0.7000,0.7000
2.3400,27.0000,0.7000,0.7000
2.3400,27.0500,0.7000,0.7000
2.3400,27.1000,0.7000,0.7000
2.3400,27.1500,0.7000,0.7000
2.3400,27.2000,0.7000,0.7000
2.3400,27.2500,0.7000,0.7000
2.3400,27.3000,0.7000,0.7000
2.3400,27.3500,0.7000,0.7000
2.3400,27.4000,0.7000,0.7000
2.3400,27.4500,0.7000,0.7000
2.3400,27.5000,0.7000,0.7000
2.3400,27.5500,0.7000,0.7000
2.3400,27.6000,0.7000,0.7000
2.3400,27.6500,0.7000,0.7000
2.3400,27.7000,0.7000,0.7000
2.3400,27.7500,0.7000,0.7000
2.3400,27.8000,0.7000,0.7000
2.3400,27.8500,0.7000,0.7000
2.3400,27.9000,0.7000,0.7000
2.3400,27.9500,0.7000,0.7000
2.3400,28.0000,0.7000,0.7000
2.3400,28.0500,0.7000,0.7000
2.3400,28.1000,0.7000,0.7000
2.3400,28.1500,0.7000,0.7000
2.3400,28.2000,0.7000,0.7000
2.3400,28.2500,0.7000,0.7000
2.3400,28.3000,0.7000,0.7000
2.3400,28.3500,0.7000,0.7000
2.3400,28.4000,0.7000,0.7000
2.3400,28.4500,0.7000,0.7000
2.3400,28.5000,0.7000,0.7000
2.3400,28.5500,0.7000,0.7000
2.3400,28.6000,0.7000,0.7000
2.3400,28.6500,0.7000,0.7000
2.3400,28.7000,0.7000,0.7000
2.3400,28.7500,0.7000,0.7000
