# x_m, y_m, w_tr_right_m, w_tr_left_m
18.140000, -8.600000, 1.550000, 1.550000
18.240000, -8.600000, 1.550000, 1.550000
18.340000, -8.600000, 1.550000, 1.550000
18.440000, -8.600000, 1.550000, 1.550000
18.540000, -8.600000, 1.550000, 1.550000
18.640000, -8.600000, 1.550000, 1.550000
18.740000, -8.600000, 1.550000, 1.550000
18.840000, -8.600000, 1.550000, 1.550000
18.940000, -8.600000, 1.550000, 1.550000
19.040000, -8.600000, 1.550000, 1.550000
19.140000, -8.600000, 1.550000, 1.550000
19.240000, -8.600000, 1.550000, 1.550000
19.340000, -8.600000, 1.550000, 1.550000
19.440000, -8.600000, 1.550000, 1.550000
19.540000, -8.600000, 1.550000, 1.550000
19.640000, -8.600000, 1.550000, 1.550000
19.740000, -8.600000, 1.550000, 1.550000
19.840000, -8.600000, 1.550000, 1.550000
19.940000, -8.600000, 1.550000, 1.550000
20.040000, -8.600000, 1.550000, 1.550000
20.140000, -8.600000, 1.550000, 1.550000
20.240000, -8.600000, 1.550000, 1.550000
20.340000, -8.600000, 1.550000, 1.550000
20.440000, -8.600000, 1.550000, 1.550000
20.540000, -8.600000, 1.550000, 1.550000
20.640000, -8.600000, 1.550000, 1.550000
20.740000, -8.600000, 1.550000, 1.550000
20.840000, -8.600000, 1.553529, 1.553529
20.940000, -8.600000, 1.554118, 1.554118
21.040000, -8.600000, 1.555747, 1.555747
21.139942, -8.596586, 1.555928, 1.555928
21.239453, -8.586873, 1.549032, 1.549032
21.338139, -8.570903, 1.543046, 1.543046
21.435610, -8.548740, 1.530394, 1.530394
21.531480, -8.520473, 1.509776, 1.509776
21.625371, -8.486214, 1.482475, 1.482475
21.716910, -8.446101, 1.451028, 1.451028
21.805735, -8.400292, 1.412575, 1.412575
21.891494, -8.348968, 1.372122, 1.372122
21.973849, -8.292332, 1.326399, 1.326399
22.052471, -8.230608, 1.281422, 1.281422
22.127049, -8.164038, 1.238222, 1.238222
22.197288, -8.092887, 1.191883, 1.191883
22.262906, -8.017432, 1.148463, 1.148463
22.323330, -7.937752, 1.107775, 1.107775
22.378489, -7.854355, 1.064557, 1.064557
22.428268, -7.767656, 1.030498, 1.030498
22.472472, -7.677999, 0.995285, 0.995285
22.510927, -7.585740, 0.962140, 0.962140
22.543482, -7.491244, 0.933627, 0.933627
22.570009, -7.394886, 0.910469, 0.910469
22.590402, -7.297047, 0.890043, 0.890043
22.604581, -7.198115, 0.875842, 0.875842
22.612490, -7.098481, 0.863246, 0.863246
22.615000, -6.998523, 0.856592, 0.856592
22.615000, -6.898523, 0.851974, 0.851974
22.615000, -6.798523, 0.848913, 0.848913
22.615000, -6.698523, 0.847500, 0.847500
22.615000, -6.598523, 0.848553, 0.848553
22.615000, -6.498523, 0.847360, 0.847360
22.615000, -6.398523, 0.849056, 0.849056
22.615000, -6.298523, 0.849896, 0.849896
22.615000, -6.198523, 0.850000, 0.850000
22.615000, -6.098523, 0.850000, 0.850000
22.615000, -5.998523, 0.850000, 0.850000
22.615000, -5.898523, 0.850000, 0.850000
22.615000, -5.798523, 0.850000, 0.850000
22.615000, -5.698523, 0.850000, 0.850000
22.615000, -5.598523, 0.850000, 0.850000
22.615000, -5.498523, 0.850000, 0.850000
22.615000, -5.398523, 0.850000, 0.850000
22.615000, -5.298523, 0.850000, 0.850000
22.615000, -5.198523, 0.850000, 0.850000
22.615000, -5.098523, 0.850000, 0.850000
22.615000, -4.998523, 0.850000, 0.850000
22.615000, -4.898523, 0.850000, 0.850000
22.615000, -4.798523, 0.850000, 0.850000
22.615000, -4.698523, 0.850000, 0.850000
22.615000, -4.598523, 0.850000, 0.850000
22.615000, -4.498523, 0.850000, 0.850000
22.615000, -4.398523, 0.850000, 0.850000
22.615000, -4.298523, 0.850000, 0.850000
22.615000, -4.198523, 0.850000, 0.850000
22.615000, -4.098523, 0.850000, 0.850000
22.615000, -3.998523, 0.850000, 0.850000
22.615000, -3.898523, 0.850000, 0.850000
22.615000, -3.798523, 0.850000, 0.850000
22.615000, -3.698523, 0.850000, 0.850000
22.615000, -3.598523, 0.850000, 0.850000
22.615000, -3.498523, 0.850000, 0.850000
22.615000, -3.398523, 0.850000, 0.850000
22.615000, -3.298523, 0.850000, 0.850000
22.615000, -3.198523, 0.850000, 0.850000
22.615000, -3.098523, 0.850000, 0.850000
22.615000, -2.998523, 0.850000, 0.850000
22.615000, -2.898523, 0.850000, 0.850000
22.615000, -2.798523, 0.850000, 0.850000
22.615000, -2.698523, 0.850000, 0.850000
22.615000, -2.598523, 0.850000, 0.850000
22.615000, -2.498523, 0.850000, 0.850000
22.615000, -2.398523, 0.850000, 0.850000
22.615000, -2.298523, 0.850000, 0.850000
22.615000, -2.198523, 0.850000, 0.850000
22.615000, -2.098523, 0.850000, 0.850000
22.615000, -1.998523, 0.850000, 0.850000
22.615000, -1.898523, 0.850000, 0.850000
22.615000, -1.798523, 0.850000, 0.850000
22.615000, -1.698523, 0.850000, 0.850000
22.615000, -1.598523, 0.850000, 0.850000
22.615000, -1.498523, 0.850000, 0.850000
22.615000, -1.398523, 0.850000, 0.850000
22.615000, -1.298523, 0.850000, 0.850000
22.615000, -1.198523, 0.850000, 0.850000
22.615000, -1.098523, 0.850000, 0.850000
22.615000, -0.998523, 0.850000, 0.850000
22.615000, -0.898523, 0.850000, 0.850000
22.615000, -0.798523, 0.850000, 0.850000
22.615000, -0.698523, 0.850000, 0.850000
22.615000, -0.598523, 0.850000, 0.850000
22.615000, -0.498523, 0.850000, 0.850000
22.615000, -0.398523, 0.850000, 0.850000
22.615000, -0.298523, 0.850000, 0.850000
22.615000, -0.198523, 0.850000, 0.850000
22.615000, -0.098523, 0.850000, 0.850000
22.615000, 0.001477, 0.850000, 0.850000
22.615000, 0.101477, 0.850000, 0.850000
22.615000, 0.201477, 0.850000, 0.850000
22.615000, 0.301477, 0.850000, 0.850000
22.615000, 0.401477, 0.850000, 0.850000
22.615000, 0.501477, 0.850000, 0.850000
22.615000, 0.601477, 0.850000, 0.850000
22.615000, 0.701477, 0.850000, 0.850000
22.615000, 0.801477, 0.850000, 0.850000
22.615000, 0.901477, 0.850000, 0.850000
22.615000, 1.001477, 0.850000, 0.850000
22.615000, 1.101477, 0.850000, 0.850000
22.615000, 1.201477, 0.850000, 0.850000
22.615000, 1.301477, 0.850000, 0.850000
22.615000, 1.401477, 0.850000, 0.850000
22.615000, 1.501477, 0.850000, 0.850000
22.615000, 1.601477, 0.850000, 0.850000
22.615000, 1.701477, 0.850000, 0.850000
22.615000, 1.801477, 0.850000, 0.850000
22.615000, 1.901477, 0.850000, 0.850000
22.615000, 2.001477, 0.850000, 0.850000
22.615000, 2.101477, 0.850000, 0.850000
22.615000, 2.201477, 0.850000, 0.850000
22.615000, 2.301477, 0.850000, 0.850000
22.615000, 2.401477, 0.850000, 0.850000
22.615000, 2.501477, 0.850000, 0.850000
22.615000, 2.601477, 0.850000, 0.850000
22.615000, 2.701477, 0.850000, 0.850000
22.615000, 2.801477, 0.850000, 0.850000
22.615000, 2.901477, 0.850000, 0.850000
22.615000, 3.001477, 0.850000, 0.850000
22.615000, 3.101477, 0.850000, 0.850000
22.615000, 3.201477, 0.850000, 0.850000
22.615000, 3.301477, 0.850000, 0.850000
22.615000, 3.401477, 0.850000, 0.850000
22.615000, 3.501477, 0.850000, 0.850000
22.615000, 3.601477, 0.850000, 0.850000
22.615000, 3.701477, 0.850000, 0.850000
22.615000, 3.801477, 0.850000, 0.850000
22.615000, 3.901477, 0.850000, 0.850000
22.615000, 4.001477, 0.850000, 0.850000
22.615000, 4.101477, 0.850000, 0.850000
22.615000, 4.201477, 0.850000, 0.850000
22.615000, 4.301477, 0.850000, 0.850000
22.615000, 4.401477, 0.850000, 0.850000
22.615000, 4.501477, 0.850000, 0.850000
22.615000, 4.601477, 0.850000, 0.850000
22.615000, 4.701477, 0.850000, 0.850000
22.615000, 4.801477, 0.850000, 0.850000
22.615000, 4.901477, 0.850000, 0.850000
22.615000, 5.001477, 0.850000, 0.850000
22.615000, 5.101477, 0.850000, 0.850000
22.615000, 5.201477, 0.850000, 0.850000
22.615000, 5.301477, 0.850000, 0.850000
22.615000, 5.401477, 0.850000, 0.850000
22.615000, 5.501477, 0.850000, 0.850000
22.615000, 5.601477, 0.850000, 0.850000
22.615000, 5.701477, 0.850000, 0.850000
22.615000, 5.801477, 0.850000, 0.850000
22.615000, 5.901477, 0.850000, 0.850000
22.615000, 6.001477, 0.850000, 0.850000
22.615000, 6.101477, 0.850000, 0.850000
22.615000, 6.201477, 0.850000, 0.850000
22.615000, 6.301477, 0.850000, 0.850000
22.615000, 6.401477, 0.850000, 0.850000
22.615000, 6.501477, 0.850000, 0.850000
22.615000, 6.601477, 0.850000, 0.850000
22.615000, 6.701477, 0.850000, 0.850000
22.615000, 6.801477, 0.850000, 0.850000
22.615000, 6.901477, 0.850000, 0.850000
22.615000, 7.001477, 0.850000, 0.850000
22.615000, 7.101477, 0.850000, 0.850000
22.615000, 7.201477, 0.850000, 0.850000
22.615000, 7.301477, 0.850000, 0.850000
22.615000, 7.401477, 0.850000, 0.850000
22.615000, 7.501477, 0.850000, 0.850000
22.615000, 7.601477, 0.850000, 0.850000
22.615000, 7.701477, 0.850000, 0.850000
22.615000, 7.801477, 0.850000, 0.850000
22.615000, 7.901477, 0.850000, 0.850000
22.615000, 8.001477, 0.850000, 0.850000
22.615000, 8.101477, 0.850000, 0.850000
22.615000, 8.201477, 0.850000, 0.850000
22.615000, 8.301477, 0.850000, 0.850000
